teamId,gameId,oddsExist,homeTeamId,awayTeamId,awayFavorite,homeFavorite,provider,favorite,underdog,spread,details,overUnder,teamId2,gameId2,slug,location,name,nickname,abbreviation,displayName,shortDisplayName,color,alternateColor
teamId_2237,401544900,False,,,,,NONE,,,,,,2237,401544900,"""fort-lewis-skyhawks""","""Fort Lewis""","""Skyhawks""","""Fort Lewis""","""LEW""","""Fort Lewis Skyhawks""","""Skyhawks""",000000,
teamId_2241,401531413,False,,,,,NONE,,,,,,2241,401531413,"""gardner-webb-runnin-bulldogs""","""Gardner-Webb""","""Runnin' Bulldogs""","""Gardner-Webb""","""GWEB""","""Gardner-Webb Runnin' Bulldogs""","""Runnin' Bulldogs""",c12535,909090
teamId_2242,401550381,False,,,,,NONE,,,,,,2242,401550381,"""geneva-college-golden-tornadoes""","""Geneva College""","""Golden Tornadoes""","""Geneva College""","""GEN""","""Geneva College Golden Tornadoes""","""Golden Tornadoes""",000000,
teamId_2247,401531849,True,324,2247,False,True,Caesars Sportsbook (New Jersey),324,2247,-6.5,CCU -6.5,63.0,2247,401531849,"""georgia-state-panthers""","""Georgia State""","""Panthers""","""Georgia St""","""GAST""","""Georgia State Panthers""","""Panthers""",1e539a,ebebeb
teamId_2248,401552994,False,,,,,NONE,,,,,,2248,401552994,"""gettysburg-bullets""","""Gettysburg""","""Bullets""","""Gettysburg""","""GET""","""Gettysburg Bullets""","""Bullets""",000000,
teamId_2249,401545754,False,,,,,NONE,,,,,,2249,401545754,"""glenville-state-pioneers""","""Glenville State""","""Pioneers""","""Glenville State""","""GLN""","""Glenville State Pioneers""","""Pioneers""",000000,
teamId_2256,401549787,False,,,,,NONE,,,,,,2256,401549787,"""greensboro-college-pride""","""Greensboro College""","""Pride""","""Greensboro""","""GRE""","""Greensboro College Pride""","""Pride""",000000,
teamId_2257,401541123,False,,,,,NONE,,,,,,2257,401541123,"""greenville-panthers""","""Greenville""","""Panthers""","""Greenville""","""GRE""","""Greenville Panthers""","""Panthers""",f36917,000000
teamId_2258,401541113,False,,,,,NONE,,,,,,2258,401541113,"""guilford-quakers""","""Guilford""","""Quakers""","""Guilford""","""GUI""","""Guilford Quakers""","""Quakers""",910028,dcddde
teamId_2261,401540417,False,,,,,NONE,,,,,,2261,401540417,"""hampton-pirates""","""Hampton""","""Pirates""","""Hampton""","""HAMP""","""Hampton Pirates""","""Pirates""",0067AC,
teamId_2262,401550092,False,,,,,NONE,,,,,,2262,401550092,"""hanover-panthers""","""Hanover""","""Panthers""","""Hanover""","""HAN""","""Hanover Panthers""","""Panthers""",0b486d,990000
teamId_2264,401541753,False,,,,,NONE,,,,,,2264,401541753,"""harding-university-bisons""","""Harding University""","""Bisons""","""Harding""","""HAR""","""Harding University Bisons""","""Bisons""",000000,
teamId_2271,401541753,False,,,,,NONE,,,,,,2271,401541753,"""henderson-state-reddies""","""Henderson State""","""Reddies""","""Henderson St""","""HEN""","""Henderson State Reddies""","""Reddies""",000000,
teamId_2273,401541813,False,,,,,NONE,,,,,,2273,401541813,"""hillsdale-chargers""","""Hillsdale""","""Chargers""","""Hillsdale""","""HIL""","""Hillsdale Chargers""","""Chargers""",000000,
teamId_2274,401550256,False,,,,,NONE,,,,,,2274,401550256,"""hiram-college-terriers""","""Hiram College""","""Terriers""","""Hiram""","""HIR""","""Hiram College Terriers""","""Terriers""",000000,
teamId_2277,401540356,False,,,,,NONE,,,,,,2277,401540356,"""houston-christian-huskies""","""Houston Christian""","""Huskies""","""Hou Christian""","""HCU""","""Houston Christian Huskies""","""Huskies""",00539c,
teamId_2280,401547197,False,,,,,NONE,,,,,,2280,401547197,"""husson-eagles""","""Husson""","""Eagles""","""Husson""","""HUS""","""Husson Eagles""","""Eagles""",004b44,b09a5f
teamId_2283,401549674,False,,,,,NONE,,,,,,2283,401549674,"""benedictine-university-il-eagles""","""Benedictine University (IL)""","""Eagles""","""Benedictine IL""","""BENC""","""Benedictine University (IL) Eagles""","""Eagles""",000000,
teamId_2286,401549661,False,,,,,NONE,,,,,,2286,401549661,"""illinois-college-blueboys""","""Illinois College""","""Blueboys""","""Illinois College""","""ILL""","""Illinois College Blueboys""","""Blueboys""",000000,
teamId_2287,401540102,False,,,,,NONE,,,,,,2287,401540102,"""illinois-state-redbirds""","""Illinois State""","""Redbirds""","""Illinois St""","""ILST""","""Illinois State Redbirds""","""Redbirds""",CE1126,ffe716
teamId_2291,401544892,False,,,,,NONE,,,,,,2291,401544892,"""indiana-pennsylvania-crimson-hawks""","""Indiana-Pennsylvania""","""Crimson Hawks""","""Indiana (PA)""","""IUP""","""Indiana-Pennsylvania Crimson Hawks""","""Crimson Hawks""",000000,
teamId_2292,401540700,False,,,,,NONE,,,,,,2292,401540700,"""indianapolis-greyhounds""","""Indianapolis""","""Greyhounds""","""Indianapolis""","""IND""","""Indianapolis Greyhounds""","""Greyhounds""",000000,
teamId_2294,401520265,True,213,2294,False,True,Caesars Sportsbook (New Jersey),213,2294,-14.5,PSU -14.5,40.0,2294,401520265,"""iowa-hawkeyes""","""Iowa""","""Hawkeyes""","""Iowa""","""IOWA""","""Iowa Hawkeyes""","""Hawkeyes""",000000,fcd116
teamId_2296,401540142,False,,,,,NONE,,,,,,2296,401540142,"""jackson-state-tigers""","""Jackson State""","""Tigers""","""Jackson St""","""JKST""","""Jackson State Tigers""","""Tigers""",123297,b5b7ba
teamId_2302,401550277,False,,,,,NONE,,,,,,2302,401550277,"""john-carroll-blue-streaks""","""John Carroll""","""Blue Streaks""","""John Carroll""","""JOH""","""John Carroll Blue Streaks""","""Blue Streaks""",000000,
teamId_2304,401540687,False,,,,,NONE,,,,,,2304,401540687,"""johnson-c-smith-golden-bulls""","""Johnson C Smith""","""Golden Bulls""","""Johnson C Smith""","""JOH""","""Johnson C Smith Golden Bulls""","""Golden Bulls""",000000,
teamId_2305,401525847,True,2305,252,False,True,Caesars Sportsbook (New Jersey),2305,252,-9.5,KU -9.5,55.5,2305,401525847,"""kansas-jayhawks""","""Kansas""","""Jayhawks""","""Kansas""","""KU""","""Kansas Jayhawks""","""Jayhawks""",0051ba,e8000d
teamId_2306,401525848,True,2306,2116,False,True,Caesars Sportsbook (New Jersey),2306,2116,-6.5,KSU -6.5,54.5,2306,401525848,"""kansas-state-wildcats""","""Kansas State""","""Wildcats""","""Kansas St""","""KSU""","""Kansas State Wildcats""","""Wildcats""",330a57,e2e3e4
teamId_2309,401532407,True,278,2309,False,True,Caesars Sportsbook (New Jersey),278,2309,-27.5,FRES -27.5,50.0,2309,401532407,"""kent-state-golden-flashes""","""Kent State""","""Golden Flashes""","""Kent State""","""KENT""","""Kent State Golden Flashes""","""Golden Flashes""",002445,f0b510
teamId_2310,401547062,False,,,,,NONE,,,,,,2310,401547062,"""kentucky-state-thorobreds""","""Kentucky State""","""Thorobreds""","""Kentucky St""","""KYST""","""Kentucky State Thorobreds""","""Thorobreds""",000000,
teamId_2315,401545876,False,,,,,NONE,,,,,,2315,401545876,"""kutztown-golden-bears""","""Kutztown""","""Golden Bears""","""Kutztown""","""KUT""","""Kutztown Golden Bears""","""Golden Bears""",000000,
teamId_2316,401541829,False,,,,,NONE,,,,,,2316,401541829,"""kentucky-wesleyan-panthers""","""Kentucky Wesleyan""","""Panthers""","""KY Wesleyn""","""KYW""","""Kentucky Wesleyan Panthers""","""Panthers""",000000,
teamId_2318,401552871,False,,,,,NONE,,,,,,2318,401552871,"""la-verne-leopards""","""La Verne""","""Leopards""","""Laverne""","""LA""","""La Verne Leopards""","""Leopards""",004812,f89828
teamId_2320,401540376,False,,,,,NONE,,,,,,2320,401540376,"""lamar-cardinals""","""Lamar""","""Cardinals""","""Lamar""","""LAM""","""Lamar Cardinals""","""Cardinals""",000000,ebebeb
teamId_2323,401544928,False,,,,,NONE,,,,,,2323,401544928,"""lane-dragons""","""Lane""","""Dragons""","""Lane""","""LAC""","""Lane Dragons""","""Dragons""",000000,
teamId_2329,401540081,False,,,,,NONE,,,,,,2329,401540081,"""lehigh-mountain-hawks""","""Lehigh""","""Mountain Hawks""","""Lehigh""","""LEH""","""Lehigh Mountain Hawks""","""Mountain Hawks""",6c2b2a,b69e70
teamId_2331,401541035,False,,,,,NONE,,,,,,2331,401541035,"""lenoir-rhyne-bears""","""Lenoir-Rhyne""","""Bears""","""Lenoir-Rhyne""","""LEN""","""Lenoir-Rhyne Bears""","""Bears""",000000,ffffff
teamId_2333,401550491,False,,,,,NONE,,,,,,2333,401550491,"""lewis-clark-pioneers""","""Lewis & Clark""","""Pioneers""","""Lewis & Clark""","""LEW""","""Lewis & Clark Pioneers""","""Pioneers""",f37737,000000
teamId_2335,401520275,True,2229,2335,True,False,Caesars Sportsbook (New Jersey),2335,2229,10.5,LIB -10.5,52.0,2335,401520275,"""liberty-flames""","""Liberty""","""Flames""","""Liberty""","""LIB""","""Liberty Flames""","""Flames""",071740,a61f21
teamId_2336,401549707,False,,,,,NONE,,,,,,2336,401549707,"""limestone-saints""","""Limestone""","""Saints""","""Limestone""","""LIM""","""Limestone Saints""","""Saints""",19468d,fff607
teamId_2339,401540687,False,,,,,NONE,,,,,,2339,401540687,"""lincoln-pa-lions""","""Lincoln (PA)""","""Lions""","""Lincoln (PA)""","""LINP""","""Lincoln (PA) Lions""","""Lions""",000000,
teamId_2348,401520263,True,158,2348,False,True,Caesars Sportsbook (New Jersey),158,2348,-20.0,NEB -20.0,47.0,2348,401520263,"""louisiana-tech-bulldogs""","""Louisiana Tech""","""Bulldogs""","""Louisiana Tech""","""LT""","""Louisiana Tech Bulldogs""","""Bulldogs""",002d65,d3313a
teamId_2354,401552460,False,,,,,NONE,,,,,,2354,401552460,"""lycoming-warriors""","""Lycoming""","""Warriors""","""Lycoming""","""LYC""","""Lycoming Warriors""","""Warriors""",15283f,eaa22e
teamId_2355,401540499,False,,,,,NONE,,,,,,2355,401540499,"""virginia-lynchburg-dragons""","""Virginia Lynchburg""","""Dragons""","""VU of Lynchburg""","""UVAL""","""Virginia Lynchburg Dragons""","""Dragons""",,
teamId_2359,401550185,False,,,,,NONE,,,,,,2359,401550185,"""macalester-scots""","""Macalester""","""Scots""","""Macalester""","""MAC""","""Macalester Scots""","""Scots""",000000,
teamId_2362,401544957,False,,,,,NONE,,,,,,2362,401544957,"""manchester-spartans""","""Manchester""","""Spartans""","""Manchester""","""MNCH""","""Manchester Spartans""","""Spartans""",ddac14,000000
teamId_2364,401545821,False,,,,,NONE,,,,,,2364,401545821,"""minnesota-state-mavericks""","""Minnesota State""","""Mavericks""","""Minnesota St Ma""","""MNST""","""Minnesota State Mavericks""","""Mavericks""",000000,
teamId_2368,401540455,False,,,,,NONE,,,,,,2368,401540455,"""marist-red-foxes""","""Marist""","""Red Foxes""","""Marist""","""MRST""","""Marist Red Foxes""","""Red Foxes""",e53730,f0f0f0
teamId_2369,401544909,False,,,,,NONE,,,,,,2369,401544909,"""mars-hill-mountain-lions""","""Mars Hill""","""Mountain Lions""","""Mars Hill""","""MH""","""Mars Hill Mountain Lions""","""Mountain Lions""",004b8d,efc814
teamId_2371,401547171,False,,,,,NONE,,,,,,2371,401547171,"""mary-hardin-baylor-crusaders""","""Mary Hardin-Baylor""","""Crusaders""","""Mary Hardin-Baylor""","""MAR""","""Mary Hardin-Baylor Crusaders""","""Crusaders""",492f92,fece1c
teamId_2373,401549813,False,,,,,NONE,,,,,,2373,401549813,"""maryville-college-tn-scots""","""Maryville College (TN)""","""Scots""","""Maryville TN""","""MVTN""","""Maryville College (TN) Scots""","""Scots""",000000,
teamId_2377,401540390,False,,,,,NONE,,,,,,2377,401540390,"""mcneese-cowboys""","""McNeese""","""Cowboys""","""McNeese""","""MCN""","""McNeese Cowboys""","""Cowboys""",00529C,
teamId_2382,401540599,False,,,,,NONE,,,,,,2382,401540599,"""mercer-bears""","""Mercer""","""Bears""","""Mercer""","""MER""","""Mercer Bears""","""Bears""",ff7f29,080808
teamId_2383,401549732,False,,,,,NONE,,,,,,2383,401549732,"""merchant-marine-mariners""","""Merchant Marine""","""Mariners""","""Merchant Marine""","""MER""","""Merchant Marine Mariners""","""Mariners""",000000,
teamId_2385,401544892,False,,,,,NONE,,,,,,2385,401544892,"""mercyhurst-lakers""","""Mercyhurst""","""Lakers""","""Mercyhurst""","""MERC""","""Mercyhurst Lakers""","""Lakers""",000000,
teamId_2390,401525509,True,218,2390,True,False,Caesars Sportsbook (New Jersey),2390,218,24.0,MIA -24.0,52.0,2390,401525509,"""miami-hurricanes""","""Miami""","""Hurricanes""","""Miami""","""MIA""","""Miami Hurricanes""","""Hurricanes""",004325,f0f0f0
teamId_2392,401540787,False,,,,,NONE,,,,,,2392,401540787,"""michigan-tech-huskies""","""Michigan Tech""","""Huskies""","""Michigan Tech""","""MTU""","""Michigan Tech Huskies""","""Huskies""",000000,
teamId_2393,401520262,True,2393,36,False,True,Caesars Sportsbook (New Jersey),2393,36,-2.0,MTSU -2.0,53.0,2393,401520262,"""middle-tennessee-blue-raiders""","""Middle Tennessee""","""Blue Raiders""","""MTSU""","""MTSU""","""Middle Tennessee Blue Raiders""","""Blue Raiders""",006db6,ffffff
teamId_2394,401552018,False,,,,,NONE,,,,,,2394,401552018,"""middlebury-panthers""","""Middlebury""","""Panthers""","""Middlebury""","""MID""","""Middlebury Panthers""","""Panthers""",365a8a,ffffff
teamId_2395,401540983,False,,,,,NONE,,,,,,2395,401540983,"""midwestern-state-mustangs""","""Midwestern State""","""Mustangs""","""Midwestern St""","""MID""","""Midwestern State Mustangs""","""Mustangs""",000000,
teamId_2396,401547056,False,,,,,NONE,,,,,,2396,401547056,"""miles-college-golden-bears""","""Miles College""","""Golden Bears""","""Miles""","""MIL""","""Miles College Golden Bears""","""Golden Bears""",000000,
teamId_2398,401550408,False,,,,,NONE,,,,,,2398,401550408,"""millsaps-majors""","""Millsaps""","""Majors""","""Millsaps""","""MLSP""","""Millsaps Majors""","""Majors""",000000,
teamId_2399,401550203,False,,,,,NONE,,,,,,2399,401550203,"""minnesota-morris-cougars""","""Minnesota Morris""","""Cougars""","""Minn Morris""","""MINM""","""Minnesota Morris Cougars""","""Cougars""",8d191b,e19c25
teamId_2400,401539995,False,,,,,NONE,,,,,,2400,401539995,"""mississippi-valley-state-delta-devils""","""Mississippi Valley State""","""Delta Devils""","""Miss Valley St""","""MVSU""","""Mississippi Valley State Delta Devils""","""Delta Devils""",005328,cf2d34
teamId_2401,401541875,False,,,,,NONE,,,,,,2401,401541875,"""mississippi-college-choctaws""","""Mississippi College""","""Choctaws""","""Miss. College""","""MIS""","""Mississippi College Choctaws""","""Choctaws""",0c2240,c89700
teamId_2402,401540731,False,,,,,NONE,,,,,,2402,401540731,"""missouri-st-miners""","""Missouri S&T""","""Miners""","""Missouri S&T""","""MS&T""","""Missouri S&T Miners""","""Miners""",000000,
teamId_2403,401541961,False,,,,,NONE,,,,,,2403,401541961,"""missouri-southern-state-lions""","""Missouri Southern State""","""Lions""","""MO Southern St""","""MOS""","""Missouri Southern State Lions""","""Lions""",000000,
teamId_2405,401540073,False,,,,,NONE,,,,,,2405,401540073,"""monmouth-hawks""","""Monmouth""","""Hawks""","""Monmouth""","""MONM""","""Monmouth Hawks""","""Hawks""",051844,
teamId_2413,401540529,False,,,,,NONE,,,,,,2413,401540529,"""morehead-state-eagles""","""Morehead State""","""Eagles""","""Morehead St""","""MORE""","""Morehead State Eagles""","""Eagles""",094FA3,fed91a
teamId_2415,401539980,False,,,,,NONE,,,,,,2415,401539980,"""morgan-state-bears""","""Morgan State""","""Bears""","""Morgan St""","""MORG""","""Morgan State Bears""","""Bears""",014786,f47937
teamId_2419,401544957,False,,,,,NONE,,,,,,2419,401544957,"""mount-st-joseph-lions""","""Mount St. Joseph""","""Lions""","""Mt. St. Joseph""","""MSJ""","""Mount St. Joseph Lions""","""Lions""",002d5d,f5ce3e
teamId_2422,401549632,False,,,,,NONE,,,,,,2422,401549632,"""muhlenberg-mules""","""Muhlenberg""","""Mules""","""Muhlenberg""","""MUH""","""Muhlenberg Mules""","""Mules""",000000,
teamId_2424,401546009,False,,,,,NONE,,,,,,2424,401546009,"""new-mexico-highlands-cowboys""","""New Mexico Highlands""","""Cowboys""","""New Mexico Highlands""","""NMH""","""New Mexico Highlands Cowboys""","""Cowboys""",000000,
teamId_2426,401531424,False,,,,,NONE,,,,,,2426,401531424,"""navy-midshipmen""","""Navy""","""Midshipmen""","""Navy""","""NAVY""","""Navy Midshipmen""","""Midshipmen""",131630,b6a77c
teamId_2428,401539995,False,,,,,NONE,,,,,,2428,401539995,"""north-carolina-central-eagles""","""North Carolina Central""","""Eagles""","""NC Central""","""NCCU""","""North Carolina Central Eagles""","""Eagles""",880023,c2c3c0
teamId_2429,401520251,True,57,2429,False,True,Caesars Sportsbook (New Jersey),57,2429,-28.0,FLA -28.0,49.0,2429,401520251,"""charlotte-49ers""","""Charlotte""","""49ers""","""Charlotte""","""CLT""","""Charlotte 49ers""","""49ers""",ffffff,cfab7a
teamId_2433,401531882,False,,,,,NONE,,,,,,2433,401531882,"""ul-monroe-warhawks""","""UL Monroe""","""Warhawks""","""UL Monroe""","""ULM""","""UL Monroe Warhawks""","""Warhawks""",231F20,b18445
teamId_2438,401541974,False,,,,,NONE,,,,,,2438,401541974,"""nebraska-kearney-lopers""","""Nebraska-Kearney""","""Lopers""","""NE-Kearney""","""NK""","""Nebraska-Kearney Lopers""","""Lopers""",000000,
teamId_2439,401520273,True,2638,2439,True,False,Caesars Sportsbook (New Jersey),2439,2638,2.5,UNLV -2.5,49.0,2439,401520273,"""unlv-rebels""","""UNLV""","""Rebels""","""UNLV""","""UNLV""","""UNLV Rebels""","""Rebels""",b10202,ffffff
